GEOID,STATE,COUNTY,TRACT,BLOCK,P1_Total(001),P1_White(003),P1_Black(004),P1_AIAN(005),P1_Asian(006),P1_NHPI(007),P1_Other(008),P1_TwoPlus(009),P2_Total(001),P2_Hispanic(002),P2_NotHispanic(003),P2_NH_White(005),P2_NH_Black(006),P2_NH_AIAN(007),P2_NH_Asian(008),P2_NH_NHPI(009),P2_NH_Other(010),P2_NH_TwoPlus(011),H1_TotalUnits(001),H1_Occupied(002),H1_Vacant(003),P5_GQTotal(001),P5_Inst(002),P5_Correctional(003),P5_Juvenile(004),P5_Nursing(005),P5_OtherInst(006),P5_NonInst(007),P5_College(008),P5_Military(009),P5_OtherNonInst(010),ad_old,ad_new
361190107013002,36,119,010701,3002,18,1,1,0,8,0,0,8,18,7,11,1,1,0,8,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,092,092
361190111013018,36,119,011101,3018,4,0,0,0,0,0,1,3,4,1,3,0,0,0,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,092,092
361190107011025,36,119,010701,1025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,092,092
361190113001013,36,119,011300,1013,19,10,0,0,7,0,0,2,19,0,19,10,0,0,7,0,0,2,6,6,0,0,0,0,0,0,0,0,0,0,0,092,092
361190119023011,36,119,011902,3011,33,28,0,0,0,0,3,2,33,5,28,28,0,0,0,0,0,0,13,13,0,0,0,0,0,0,0,0,0,0,0,092,092
361190118002011,36,119,011800,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,092,092
361190041003007,36,119,004100,3007,57,4,27,1,3,0,3,19,57,21,36,0,27,0,3,0,0,6,14,14,0,0,0,0,0,0,0,0,0,0,0,089,089
361190104003008,36,119,010400,3008,27,12,1,0,2,0,0,12,27,20,7,1,1,0,2,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,092,092
361190118002022,36,119,011800,2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,092,092
361190003001000,36,119,000300,1000,81,8,2,5,0,0,48,18,81,77,4,0,1,0,0,0,0,3,23,10,13,0,0,0,0,0,0,0,0,0,0,090,090
361190103002008,36,119,010300,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,092,092
361190103002009,36,119,010300,2009,68,39,9,2,3,0,3,12,68,10,58,34,9,2,3,0,2,8,15,15,0,8,8,0,8,0,0,0,0,0,0,092,092
361190009002003,36,119,000900,2003,12,0,2,0,4,0,3,3,12,4,8,0,1,0,4,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,092,092
361190122013000,36,119,012201,3000,26,18,0,0,2,0,1,5,26,6,20,18,0,0,2,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,092,092
361190122013014,36,119,012201,3014,14,7,0,0,3,0,0,4,14,2,12,7,0,0,3,0,0,2,4,4,0,0,0,0,0,0,0,0,0,0,0,092,092
361190122013016,36,119,012201,3016,21,17,0,1,2,0,0,1,21,2,19,17,0,0,2,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,092,092
361190118004014,36,119,011800,4014,41,32,0,0,7,0,1,1,41,1,40,32,0,0,7,0,1,0,16,16,0,0,0,0,0,0,0,0,0,0,0,092,092
361190118005020,36,119,011800,5020,16,9,0,0,2,0,0,5,16,1,15,8,0,0,2,0,0,5,1,0,1,0,0,0,0,0,0,0,0,0,0,092,092
361190013011006,36,119,001301,1006,20,1,5,3,4,0,5,2,20,15,5,1,0,0,4,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,090,090
361190119021023,36,119,011902,1023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,092,092
361190103002002,36,119,010300,2002,104,78,0,0,2,0,4,20,104,20,84,76,0,0,2,0,0,6,50,50,0,0,0,0,0,0,0,0,0,0,0,092,092
361190103001010,36,119,010300,1010,55,41,0,0,9,0,1,4,55,2,53,41,0,0,9,0,0,3,15,15,0,0,0,0,0,0,0,0,0,0,0,092,092
361190151004016,36,119,015100,4016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,089,089
361190118005002,36,119,011800,5002,26,17,0,0,0,0,0,9,26,2,24,17,0,0,0,0,0,7,7,7,0,0,0,0,0,0,0,0,0,0,0,092,092
361190037003005,36,119,003700,3005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,089,089
361190009002004,36,119,000900,2004,6,1,2,0,0,0,3,0,6,3,3,1,2,0,0,0,0,0,0,0,0,6,0,0,0,0,0,6,0,0,6,092,092
361190009001001,36,119,000900,1001,696,278,95,1,79,0,136,107,696,268,428,243,80,1,79,0,0,25,227,222,5,32,32,0,0,0,32,0,0,0,0,090,090
361190120001050,36,119,012000,1050,130,113,1,0,16,0,0,0,130,1,129,112,1,0,16,0,0,0,44,44,0,0,0,0,0,0,0,0,0,0,0,092,092
361190121021024,36,119,012102,1024,23,17,0,0,0,0,6,0,23,8,15,15,0,0,0,0,0,0,10,2,8,0,0,0,0,0,0,0,0,0,0,092,092
361190121021022,36,119,012102,1022,36,26,0,0,0,0,2,8,36,9,27,26,0,0,0,0,0,1,10,4,6,0,0,0,0,0,0,0,0,0,0,092,092
361190120001011,36,119,012000,1011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,092,092
361190121023026,36,119,012102,3026,19,6,2,1,1,0,0,9,19,8,11,5,2,1,1,0,0,2,2,1,1,0,0,0,0,0,0,0,0,0,0,092,092
361190109022018,36,119,010902,2018,39,6,15,0,3,0,13,2,39,14,25,5,15,0,3,0,2,0,16,12,4,0,0,0,0,0,0,0,0,0,0,092,092
361190022042010,36,119,002204,2010,262,198,26,0,5,0,29,4,262,34,228,191,26,0,5,0,3,3,167,151,16,0,0,0,0,0,0,0,0,0,0,090,090
361190045001010,36,119,004500,1010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,089,089
361190121023014,36,119,012102,3014,18,16,0,0,0,0,0,2,18,0,18,16,0,0,0,0,0,2,7,7,0,0,0,0,0,0,0,0,0,0,0,092,092
361190121023011,36,119,012102,3011,19,13,0,0,5,0,0,1,19,1,18,13,0,0,5,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,092,092
361190121012040,36,119,012101,2040,53,40,0,0,6,0,0,7,53,4,49,38,0,0,6,0,0,5,16,7,9,0,0,0,0,0,0,0,0,0,0,092,092
361190121022003,36,119,012102,2003,19,10,1,0,2,0,3,3,19,5,14,10,1,0,2,0,0,1,7,6,1,0,0,0,0,0,0,0,0,0,0,092,092
361190121013008,36,119,012101,3008,279,250,0,0,9,0,8,12,279,18,261,247,0,0,9,0,0,5,86,86,0,0,0,0,0,0,0,0,0,0,0,092,092
361190121013026,36,119,012101,3026,371,315,0,0,26,0,0,30,371,27,344,312,0,0,26,0,0,6,132,132,0,0,0,0,0,0,0,0,0,0,0,092,092
361190119022015,36,119,011902,2015,34,29,1,0,0,0,0,4,34,1,33,28,1,0,0,0,0,4,11,11,0,0,0,0,0,0,0,0,0,0,0,092,092
361190016004004,36,119,001600,4004,304,105,50,0,0,0,89,60,304,157,147,89,49,0,0,0,3,6,115,104,11,10,0,0,0,0,0,10,0,0,10,090,090
361190109031004,36,119,010903,1004,188,18,125,0,10,0,25,10,188,51,137,5,121,0,10,0,0,1,64,64,0,0,0,0,0,0,0,0,0,0,0,092,092
361190021051011,36,119,002105,1011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,090,090
361190021051015,36,119,002105,1015,50,20,8,0,11,0,1,10,50,10,40,20,7,0,11,0,0,2,18,18,0,0,0,0,0,0,0,0,0,0,0,090,090
361190021062003,36,119,002106,2003,202,32,38,2,65,0,26,39,202,66,136,23,38,0,65,0,1,9,89,89,0,0,0,0,0,0,0,0,0,0,0,090,090
361190021062000,36,119,002106,2000,465,51,179,4,104,0,69,58,465,147,318,30,168,0,104,0,4,12,167,164,3,0,0,0,0,0,0,0,0,0,0,090,090
361190021071010,36,119,002107,1010,37,18,1,1,14,0,1,2,37,5,32,17,1,0,14,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,090,090
361190021042014,36,119,002104,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,090,090
361190021062005,36,119,002106,2005,207,33,80,2,51,0,23,18,207,45,162,26,77,2,51,0,3,3,99,91,8,0,0,0,0,0,0,0,0,0,0,090,090
361190116011005,36,119,011601,1005,83,41,2,2,0,0,12,26,83,49,34,29,2,0,0,0,2,1,20,20,0,0,0,0,0,0,0,0,0,0,0,092,092
361190021042003,36,119,002104,2003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,090,090
361190003001003,36,119,000300,1003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,090,090
361190015032007,36,119,001503,2007,60,39,3,1,2,0,14,1,60,20,40,35,3,0,2,0,0,0,31,31,0,0,0,0,0,0,0,0,0,0,0,089,089
361190121023013,36,119,012102,3013,183,148,0,0,8,0,19,8,183,24,159,146,0,0,8,0,0,5,68,68,0,0,0,0,0,0,0,0,0,0,0,092,092
361190007022004,36,119,000702,2004,51,10,0,0,9,0,7,25,51,19,32,7,0,0,9,0,3,13,2,2,0,0,0,0,0,0,0,0,0,0,0,092,092
361190117001007,36,119,011700,1007,8,2,1,0,0,0,0,5,8,6,2,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,092,092
361190109033021,36,119,010903,3021,23,13,0,0,1,0,5,4,23,8,15,10,0,0,1,0,0,4,12,12,0,0,0,0,0,0,0,0,0,0,0,092,092
361190040011002,36,119,004001,1002,197,15,92,1,4,0,50,35,197,65,132,8,90,0,4,0,16,14,85,83,2,0,0,0,0,0,0,0,0,0,0,089,089
361190122023037,36,119,012202,3037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,092,092
361190122021013,36,119,012202,1013,26,13,0,0,7,0,0,6,26,7,19,12,0,0,7,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,092,092
361190036002006,36,119,003600,2006,149,24,60,0,0,0,40,25,149,70,79,9,60,0,0,0,6,4,45,45,0,0,0,0,0,0,0,0,0,0,0,089,089
361190118003007,36,119,011800,3007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,092,092
361190118001010,36,119,011800,1010,39,30,2,0,7,0,0,0,39,1,38,29,2,0,7,0,0,0,12,12,0,0,0,0,0,0,0,0,0,0,0,092,092
361190041003008,36,119,004100,3008,31,3,20,0,0,0,4,4,31,8,23,3,19,0,0,0,0,1,6,3,3,0,0,0,0,0,0,0,0,0,0,089,089
361190102004011,36,119,010200,4011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,092,092
361190122021017,36,119,012202,1017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,092,092
361190021042015,36,119,002104,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,090,090
361190111011026,36,119,011101,1026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,092,092
361190021042028,36,119,002104,2028,94,42,9,0,22,0,4,17,94,17,77,41,7,0,22,0,0,7,27,24,3,0,0,0,0,0,0,0,0,0,0,090,090
361190111012002,36,119,011101,2002,38,14,5,0,10,0,3,6,38,12,26,10,5,0,10,0,0,1,21,21,0,0,0,0,0,0,0,0,0,0,0,092,092
361190121022008,36,119,012102,2008,35,30,0,0,0,0,0,5,35,3,32,30,0,0,0,0,0,2,27,27,0,0,0,0,0,0,0,0,0,0,0,092,092
361190121022011,36,119,012102,2011,55,53,0,0,1,0,0,1,55,1,54,53,0,0,1,0,0,0,22,22,0,0,0,0,0,0,0,0,0,0,0,092,092
361190021012001,36,119,002101,2001,250,174,14,7,23,0,4,28,250,55,195,159,9,0,23,0,0,4,87,73,14,0,0,0,0,0,0,0,0,0,0,090,090
361190021013006,36,119,002101,3006,604,323,94,0,32,0,86,69,604,177,427,289,88,0,32,0,6,12,292,284,8,0,0,0,0,0,0,0,0,0,0,090,090
361190021011003,36,119,002101,1003,138,80,11,1,26,0,8,12,138,31,107,69,11,0,26,0,0,1,36,36,0,0,0,0,0,0,0,0,0,0,0,090,090
361190117002008,36,119,011700,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,092,092
361190117002010,36,119,011700,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,092,092
361190028001000,36,119,002800,1000,157,3,120,2,11,0,15,6,157,20,137,3,110,0,11,0,8,5,64,47,17,0,0,0,0,0,0,0,0,0,0,089,089
361190028002005,36,119,002800,2005,309,2,269,1,9,0,2,26,309,30,279,0,261,0,9,0,0,9,114,112,2,0,0,0,0,0,0,0,0,0,0,089,089
361190028001003,36,119,002800,1003,174,3,144,1,2,0,20,4,174,24,150,3,140,1,2,0,0,4,65,65,0,0,0,0,0,0,0,0,0,0,0,089,089
361190028001004,36,119,002800,1004,203,2,145,3,6,0,31,16,203,21,182,2,145,3,6,0,12,14,80,73,7,0,0,0,0,0,0,0,0,0,0,089,089
361190028002004,36,119,002800,2004,247,10,219,1,0,0,10,7,247,21,226,9,208,0,0,0,6,3,85,77,8,0,0,0,0,0,0,0,0,0,0,089,089
361190026001004,36,119,002600,1004,130,1,109,0,0,0,5,15,130,11,119,1,109,0,0,0,0,9,51,51,0,0,0,0,0,0,0,0,0,0,0,089,089
361190041002002,36,119,004100,2002,97,10,51,0,0,0,9,27,97,21,76,4,48,0,0,0,5,19,31,28,3,0,0,0,0,0,0,0,0,0,0,089,089
361190109022025,36,119,010902,2025,13,4,0,0,0,0,6,3,13,7,6,3,0,0,0,0,0,3,5,5,0,0,0,0,0,0,0,0,0,0,0,092,092
361190109022020,36,119,010902,2020,14,6,4,0,0,0,2,2,14,0,14,6,4,0,0,0,2,2,4,4,0,0,0,0,0,0,0,0,0,0,0,092,092
361190113004002,36,119,011300,4002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,092,092
361190113003009,36,119,011300,3009,121,107,3,0,9,0,0,2,121,0,121,107,3,0,9,0,0,2,85,84,1,0,0,0,0,0,0,0,0,0,0,092,092
361190113001024,36,119,011300,1024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,092,092
361190105001014,36,119,010500,1014,64,45,1,0,8,0,1,9,64,1,63,45,1,0,8,0,0,9,23,20,3,0,0,0,0,0,0,0,0,0,0,092,092
361190105002004,36,119,010500,2004,13,5,0,1,1,0,0,6,13,1,12,5,0,0,1,0,0,6,2,0,2,0,0,0,0,0,0,0,0,0,0,092,092
361190105002005,36,119,010500,2005,99,73,2,0,13,0,0,11,99,6,93,69,2,0,13,0,0,9,31,31,0,0,0,0,0,0,0,0,0,0,0,092,092
361190113001007,36,119,011300,1007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,092,092
361190113001003,36,119,011300,1003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,092,092
361190111014011,36,119,011101,4011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,092,092
361190111021016,36,119,011102,1016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,092,092
361190111021011,36,119,011102,1011,20,9,2,0,1,0,4,4,20,5,15,8,2,0,1,0,0,4,5,5,0,0,0,0,0,0,0,0,0,0,0,092,092
361190111011035,36,119,011101,1035,275,239,5,0,16,0,3,12,275,4,271,238,5,0,16,0,3,9,94,87,7,0,0,0,0,0,0,0,0,0,0,092,092
361190109033013,36,119,010903,3013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,092,092
361190111013021,36,119,011101,3021,26,11,0,0,5,0,0,10,26,9,17,9,0,0,4,0,0,4,6,6,0,0,0,0,0,0,0,0,0,0,0,092,092
361190111013006,36,119,011101,3006,7,1,0,0,2,0,1,3,7,1,6,1,0,0,2,0,1,2,2,2,0,0,0,0,0,0,0,0,0,0,0,092,092
361190109033000,36,119,010903,3000,21,0,11,0,0,0,0,10,21,7,14,0,11,0,0,0,0,3,5,5,0,0,0,0,0,0,0,0,0,0,0,092,092
361190109033006,36,119,010903,3006,28,9,2,1,6,0,2,8,28,9,19,9,1,0,6,0,0,3,10,10,0,0,0,0,0,0,0,0,0,0,0,092,092
361190106001001,36,119,010600,1001,80,50,5,0,23,0,0,2,80,4,76,48,5,0,23,0,0,0,30,30,0,0,0,0,0,0,0,0,0,0,0,092,092
361190121013000,36,119,012101,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,092,092
361190112004013,36,119,011200,4013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,092,092
361190112004016,36,119,011200,4016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,092,092
361190111012003,36,119,011101,2003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,092,092
361190111012005,36,119,011101,2005,57,6,6,0,35,0,4,6,57,11,46,3,6,0,35,0,0,2,20,20,0,0,0,0,0,0,0,0,0,0,0,092,092
361190001033005,36,119,000103,3005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,089,089
361199810001010,36,119,981000,1010,18,5,0,0,2,0,8,3,18,10,8,5,0,0,2,0,0,1,7,7,0,0,0,0,0,0,0,0,0,0,0,092,092
361190117002009,36,119,011700,2009,18,12,0,0,1,0,3,2,18,5,13,12,0,0,1,0,0,0,14,14,0,0,0,0,0,0,0,0,0,0,0,092,092
361190045001011,36,119,004500,1011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,089,089
361190014031004,36,119,001403,1004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,090,090
361190021071015,36,119,002107,1015,26,8,5,0,3,0,5,5,26,14,12,6,2,0,3,0,0,1,3,0,3,0,0,0,0,0,0,0,0,0,0,090,090
361190111011033,36,119,011101,1033,169,126,4,0,16,0,12,11,169,15,154,117,4,0,16,0,6,11,50,43,7,0,0,0,0,0,0,0,0,0,0,092,092
361190021071000,36,119,002107,1000,6,0,2,0,2,0,2,0,6,0,6,0,2,0,2,0,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,090,090
361190113001004,36,119,011300,1004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,092,092
361190111011007,36,119,011101,1007,526,368,36,1,60,0,15,46,526,74,452,354,31,1,60,0,0,6,204,202,2,89,89,0,0,89,0,0,0,0,0,092,092
361190112004007,36,119,011200,4007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,092,092
361190113001008,36,119,011300,1008,342,276,7,0,23,0,9,27,342,22,320,272,7,0,23,0,1,17,108,104,4,11,0,0,0,0,0,11,0,0,11,092,092
361190111011025,36,119,011101,1025,20,11,0,0,3,0,3,3,20,13,7,4,0,0,1,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,092,092
361190111011024,36,119,011101,1024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,092,092
361190111012004,36,119,011101,2004,130,31,45,0,32,0,8,14,130,24,106,30,43,0,32,0,1,0,67,67,0,0,0,0,0,0,0,0,0,0,0,092,092
361190111011038,36,119,011101,1038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,092,092
361190111014014,36,119,011101,4014,102,46,8,0,39,0,0,9,102,8,94,44,8,0,39,0,0,3,31,31,0,0,0,0,0,0,0,0,0,0,0,092,092
361190008031007,36,119,000803,1007,69,24,8,1,9,0,17,10,69,31,38,24,4,0,9,0,0,1,24,18,6,0,0,0,0,0,0,0,0,0,0,090,090
361190008012003,36,119,000801,2003,123,61,13,1,11,0,21,16,123,37,86,61,13,1,5,0,2,4,29,29,0,0,0,0,0,0,0,0,0,0,0,090,090
361190008031012,36,119,000803,1012,200,71,29,0,5,0,56,39,200,103,97,67,18,0,5,0,3,4,85,79,6,0,0,0,0,0,0,0,0,0,0,090,090
361190008013002,36,119,000801,3002,219,66,23,0,12,0,82,36,219,116,103,62,19,0,12,0,1,9,75,74,1,0,0,0,0,0,0,0,0,0,0,090,090
361190008021002,36,119,000802,1002,436,155,81,3,12,1,131,53,436,263,173,99,55,1,12,1,0,5,154,142,12,0,0,0,0,0,0,0,0,0,0,090,090
361190008033005,36,119,000803,3005,252,71,26,10,8,0,102,35,252,158,94,53,26,0,8,0,0,7,99,98,1,0,0,0,0,0,0,0,0,0,0,090,090
361190008021001,36,119,000802,1001,392,128,73,9,3,0,95,84,392,226,166,88,64,0,3,0,1,10,140,132,8,0,0,0,0,0,0,0,0,0,0,090,090
361190006012000,36,119,000601,2000,189,56,52,1,4,0,41,35,189,77,112,52,47,1,4,0,5,3,158,152,6,0,0,0,0,0,0,0,0,0,0,090,090
361190151002015,36,119,015100,2015,88,21,50,0,6,0,2,9,88,7,81,21,50,0,6,0,1,3,34,34,0,0,0,0,0,0,0,0,0,0,0,089,089
361190006011003,36,119,000601,1003,369,59,100,21,0,1,126,62,369,245,124,13,89,0,0,0,12,10,121,113,8,0,0,0,0,0,0,0,0,0,0,090,090
361190008021005,36,119,000802,1005,151,29,25,0,7,1,45,44,151,87,64,27,25,0,6,1,0,5,70,66,4,0,0,0,0,0,0,0,0,0,0,090,090
361190006011001,36,119,000601,1001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,090,090
361190006011002,36,119,000601,1002,465,135,80,1,3,2,159,85,465,296,169,88,71,0,3,0,0,7,294,268,26,0,0,0,0,0,0,0,0,0,0,090,090
361190006021000,36,119,000602,1000,410,72,103,4,4,0,181,46,410,271,139,38,91,0,4,0,2,4,175,166,9,0,0,0,0,0,0,0,0,0,0,090,090
361190117002028,36,119,011700,2028,28,25,0,0,1,0,0,2,28,1,27,25,0,0,1,0,0,1,8,8,0,0,0,0,0,0,0,0,0,0,0,092,092
361190117002025,36,119,011700,2025,42,39,0,0,0,0,0,3,42,4,38,37,0,0,0,0,0,1,13,13,0,0,0,0,0,0,0,0,0,0,0,092,092
361190117002030,36,119,011700,2030,53,44,0,0,5,0,0,4,53,0,53,44,0,0,5,0,0,4,16,16,0,0,0,0,0,0,0,0,0,0,0,092,092
361190116011003,36,119,011601,1003,312,116,1,5,10,0,129,51,312,191,121,109,0,0,10,0,2,0,123,115,8,0,0,0,0,0,0,0,0,0,0,092,092
361190117001011,36,119,011700,1011,83,66,1,0,3,0,9,4,83,9,74,66,1,0,3,0,0,4,48,38,10,0,0,0,0,0,0,0,0,0,0,092,092
361190117001012,36,119,011700,1012,55,38,2,0,0,0,2,13,55,19,36,34,2,0,0,0,0,0,20,11,9,0,0,0,0,0,0,0,0,0,0,092,092
361190117001016,36,119,011700,1016,127,92,0,0,5,0,9,21,127,22,105,92,0,0,5,0,1,7,54,54,0,0,0,0,0,0,0,0,0,0,0,092,092
361190117001014,36,119,011700,1014,48,30,0,0,5,0,3,10,48,15,33,26,0,0,5,0,0,2,19,19,0,0,0,0,0,0,0,0,0,0,0,092,092
361190116022005,36,119,011602,2005,28,2,5,0,2,0,5,14,28,18,10,2,5,0,2,0,0,1,9,9,0,0,0,0,0,0,0,0,0,0,0,092,092
361190041003016,36,119,004100,3016,72,5,65,0,0,0,0,2,72,4,68,4,64,0,0,0,0,0,31,31,0,0,0,0,0,0,0,0,0,0,0,089,089
361190151001000,36,119,015100,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,089,089
361190151004000,36,119,015100,4000,51,22,10,0,5,0,4,10,51,13,38,22,10,0,5,0,0,1,17,17,0,0,0,0,0,0,0,0,0,0,0,089,089
361190117001004,36,119,011700,1004,108,88,1,0,5,0,4,10,108,16,92,86,1,0,5,0,0,0,46,46,0,0,0,0,0,0,0,0,0,0,0,092,092
361190115001004,36,119,011500,1004,56,18,0,0,1,0,32,5,56,41,15,12,0,0,1,0,0,2,16,12,4,0,0,0,0,0,0,0,0,0,0,092,092
361190114012005,36,119,011401,2005,50,42,3,0,0,0,0,5,50,4,46,42,3,0,0,0,0,1,17,17,0,0,0,0,0,0,0,0,0,0,0,092,092
361190115001003,36,119,011500,1003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,092,092
361190116021004,36,119,011602,1004,189,67,2,1,0,0,66,53,189,122,67,52,2,0,0,0,0,13,83,79,4,0,0,0,0,0,0,0,0,0,0,092,092
361190116021001,36,119,011602,1001,185,47,0,3,4,0,96,35,185,139,46,38,0,0,2,0,6,0,70,68,2,0,0,0,0,0,0,0,0,0,0,092,092
361190116021010,36,119,011602,1010,180,33,9,0,0,0,103,35,180,149,31,21,5,0,0,0,0,5,70,70,0,0,0,0,0,0,0,0,0,0,0,092,092
361190116012005,36,119,011601,2005,424,48,55,1,0,0,238,82,424,375,49,10,34,0,0,0,0,5,166,155,11,0,0,0,0,0,0,0,0,0,0,092,092
361190116021008,36,119,011602,1008,236,71,13,3,1,0,91,57,236,172,64,46,13,0,1,0,0,4,73,73,0,0,0,0,0,0,0,0,0,0,0,092,092
361190116012001,36,119,011601,2001,184,8,16,0,0,0,116,44,184,170,14,1,12,0,0,0,1,0,53,48,5,0,0,0,0,0,0,0,0,0,0,092,092
361190116012004,36,119,011601,2004,182,21,8,0,0,0,97,56,182,174,8,2,2,0,0,0,0,4,60,60,0,0,0,0,0,0,0,0,0,0,0,092,092
361190115004001,36,119,011500,4001,206,122,19,1,0,0,49,15,206,82,124,104,17,1,0,0,0,2,45,39,6,91,91,0,0,91,0,0,0,0,0,092,092
